JDBH_x,JDBH_y,flow,avg_dis,avg_time
441324118,441322119,5,53.06,97.57
441324118,441322121,3,58.32,141.58
441324118,441322123,6,31.56,94.54
441324118,441323001,3,88.86,160.32
441324118,441323002,1,88.2,212.58
441324118,441323452,1,140.85,149.52
441324118,441324001,250,16.82,29.4
441324118,441324002,80,15.3,96.7
441324118,441324100,8,18.84,57.58
441324118,441324101,331,12.5,25.12
441324118,441324115,21,24.78,23.14
441324118,441324118,222,9.22,10.54
441324118,441324119,127,11.13,51.47
441324119,441302001,3,55.76,92.55
441324119,441302002,39,50.29,90.53
441324119,441302003,2,49.47,67.97
441324119,441302004,34,45.92,42.62
441324119,441302005,12,48.77,44.31
441324119,441302006,7,57.52,88.85
441324119,441302007,4,64.09,125.37
441324119,441302009,6,49.23,32.31
441324119,441302010,5,45.04,68.12
441324119,441302100,2,53.52,78.07
441324119,441302103,3,53.42,23.78
441324119,441302106,1,60.57,26.7
441324119,441302109,8,54.96,53.01
441324119,441302110,2,54.38,135.01
441324119,441302450,1,55.57,103.65
441324119,441303104,2,72.46,136.99
441324119,441322001,3,41.68,75.36
441324119,441322002,2,55.4,317.9
441324119,441322104,6,11.21,146.45
441324119,441322105,23,19.5,159.31
441324119,441322106,5,13.68,60.12
441324119,441322115,1,56.9,88.1
441324119,441322119,1,62.64,197.95
441324119,441322121,1,64.66,53.87
441324119,441324001,209,15.34,42.03
441324119,441324002,146,8.18,32.96
441324119,441324101,28,32.41,53.96
441324119,441324115,5,23.41,22.24
441324119,441324118,619,9.24,16.56
441324119,441324119,17,9.47,0.95
441324200,441302001,2,88.14,106.12
441324200,441302003,1,85.69,81.13
441324200,441302004,2,88.77,203.89
441324200,441302005,1,87.47,264.18
441324200,441302006,6,91.73,122.08
441324200,441302007,1,97.81,168.73
441324200,441302008,1,97.05,192.32
441324200,441302106,1,94.78,110.3
441324200,441303002,1,125.95,671.33
441324200,441322001,4,78.27,86.85
441324200,441322002,1,90.2,63.65
441324200,441322100,50,52.88,200.05
441324200,441322105,1,55.92,53.15
441324200,441322121,1,92.44,126.05
441324200,441324001,155,16.51,26.25
441324200,441324002,7,27.32,183.33
441324200,441324101,1,48.47,35.65
441324200,441324115,3,15.2,34.67
441324200,441324117,5,13.41,14.12
441324200,441324118,3,31.93,76.94
441324200,441324119,5,32.11,242
441324200,441900108,1,105.96,58.87
441324453,441324001,10,21.79,21.98
441900003,440306022,12,31.03,83.37
441900003,440306024,28,25.52,46.8
441900003,440307003,1,52.9,108.45
441900003,440307015,2,54.7,95.02
441900003,440309006,3,36.17,36.66
441900003,441302106,1,32.53,46.85
441900003,441322002,1,33.98,80.2
441900003,441322119,3,14,68.97
441900003,441322121,1,11.92,26.68
441900003,441900003,116754,2.93,25.96
441900003,441900004,39677,4.67,35.43
441900003,441900005,5720,7.39,64.27
441900003,441900006,40419,3,22.01
441900003,441900101,6237,4.99,47.87
441900003,441900102,1460,7.95,62.63
441900003,441900103,6513,7.22,62.58
441900003,441900104,943,16.05,79.69
441900003,441900105,379,24.97,75.54
441900003,441900106,894,17.83,61.93
441900003,441900107,370,29.7,87.83
441900003,441900108,170,38.78,88.3
441900003,441900109,890,15.1,43.64
441900003,441900110,997,23.59,70.49
441900003,441900111,14556,5.71,43.35
441900003,441900112,406,34.23,177.44
441900003,441900113,1164,18.61,70.02
441900003,441900114,1177,28.38,30.63
441900003,441900115,262,44.34,103.35
441900003,441900116,585,39.01,90.11
441900003,441900117,229,52.53,103.63
441900003,441900118,2605,11.54,64.97
441900003,441900119,1438,24.49,80.84
441900003,441900121,1385,23.91,68.58
441900003,441900122,5458,13.57,59.01
441900003,441900123,508,23.2,83.84
441900003,441900124,1616,12.35,74.42
441900003,441900125,462,17.81,45.77
441900003,441900126,919,21.66,70.66
441900003,441900127,1039,13.95,81.62
441900003,441900128,884,13.8,75.1
441900003,441900129,4455,7.33,50.77
441900003,441900401,4077,14.36,44.85
441900003,441900402,25,26.09,88.52
441900003,441900403,296,12.77,62.62
441900004,440306022,6,25.37,35.23
441900004,440306024,22,23.14,199.9
441900004,440307003,1,47.98,48.05
441900004,440309006,1,39.87,83.58
441900004,441303103,1,55.79,55.03
441900004,441900003,25117,5.03,41.99
441900004,441900004,62868,2.8,30.85
441900004,441900005,8502,4.26,44.11
441900004,441900006,15503,4.74,35.3
441900004,441900101,723,12.15,87.91
441900004,441900102,267,18.25,66.97
441900004,441900103,674,16.47,55.84
441900004,441900104,239,23.29,108.78
441900004,441900105,178,32.56,153.04
441900004,441900106,267,24.13,102.54
441900004,441900107,74,36.54,105.44
441900004,441900108,30,42.91,94.02
441900004,441900109,376,20.5,73.45
441900004,441900110,484,28.03,92.75
441900004,441900111,1937,12.13,63.13
441900004,441900112,419,34.41,153.65
441900004,441900113,399,21.24,75.46
441900004,441900114,150,30.24,104.74
441900004,441900115,142,45.77,109.93
441900004,441900116,270,41.75,87.38
441900004,441900117,63,52.47,242.78
441900004,441900118,1530,12.13,74.28
441900004,441900119,1339,22.7,85.78
441900004,441900121,1697,18.98,70.61
441900004,441900122,9617,7.19,58.88
441900004,441900123,643,17.08,63.27
441900004,441900124,3314,6.52,74.95
441900004,441900125,485,13.59,84.44
441900004,441900126,707,18.66,72.51
441900004,441900127,674,11.39,74.62
441900004,441900128,575,12.72,90.56
441900004,441900129,2207,9.24,50.68
441900004,441900401,2338,17.39,66.05
441900004,441900402,11,18.37,44.21
441900004,441900403,91,18.75,117.96
441900005,440306022,3,30.26,65.91
441900005,440306024,1,31.09,31.08
441900005,440309006,1,43.46,57.58
441900005,441302106,2,43.15,65.25
441900005,441322002,1,40.12,98.45
441900005,441900003,7051,7.19,49.11
441900005,441900004,16751,4.11,37.04
441900005,441900005,25725,2.72,41.83
441900005,441900006,7585,4.4,38.5
441900005,441900101,679,10.2,70.54
441900005,441900102,126,16.71,205.43
441900005,441900103,282,16.64,60.5
441900005,441900104,146,24.15,67.1
441900005,441900105,88,32.52,167.33
441900005,441900106,133,26.04,61.01
441900005,441900107,57,38.45,114.04
441900005,441900108,24,45.57,134.15
441900005,441900109,188,22.68,82.42
441900005,441900110,128,30.04,103.88
441900005,441900111,825,15.09,72.32
441900005,441900112,47,41.76,65.62
441900005,441900113,180,26.41,68.26
441900005,441900114,74,34.11,108.67
441900005,441900115,35,51.99,227.79
441900005,441900116,98,45.92,91.86
441900005,441900117,42,56.97,90.99
441900005,441900118,309,17.97,90.28
441900005,441900119,463,27.84,122.18
441900005,441900121,302,23.45,97.4
441900005,441900122,1350,10.96,67.16
441900005,441900123,294,18.28,76.11
441900005,441900124,3609,4.76,50.85
441900005,441900125,333,11.88,111.78
441900005,441900126,537,13.84,126.62
441900005,441900127,1529,6.6,44.77
441900005,441900128,1413,6.92,82.43
441900005,441900129,4322,4.88,54.54
441900005,441900401,923,20.44,61.23
441900005,441900402,5,24.27,161.44
441900005,441900403,39,20.23,85.88
441900006,440306022,1,30.51,103.53
441900006,440306024,13,28.12,130.77
441900006,440307015,2,56.99,55.02
441900006,440309006,1,43.19,42.8
441900006,441302106,5,36.75,76.16
441900006,441322002,2,36.06,39.86
441900006,441322119,2,16.54,41.27
441900006,441900003,33974,3.16,25.14
441900006,441900004,23032,3.83,26.58
441900006,441900005,5901,4.48,43.8
441900006,441900006,21616,1.94,20.61
441900006,441900101,974,6.86,63.56
441900006,441900102,460,11.68,80.25
441900006,441900103,834,12.43,82
441900006,441900104,262,19.46,154.01
441900006,441900105,82,29.4,119.68
441900006,441900106,189,21.63,89.12
441900006,441900107,91,33.06,168.05
441900006,441900108,75,41.32,69.05
441900006,441900109,304,17.25,44.63
441900006,441900110,305,25.74,61.62
441900006,441900111,2478,9.55,66.46
441900006,441900112,52,35.88,74.48
441900006,441900113,230,20.98,68.64
441900006,441900114,93,29.6,110.42
441900006,441900115,76,46.31,71.05
441900006,441900116,277,42.6,139.76
441900006,441900117,99,51.64,79.82
441900006,441900118,545,15.94,72.15
441900006,441900119,428,26.96,63.1
441900006,441900121,605,26.78,53.1
441900006,441900122,1387,13.79,62.48
441900006,441900123,196,21.09,78.46
441900006,441900124,837,9.8,63.65
441900006,441900125,192,15.72,132.58
441900006,441900126,418,19.17,72.88
441900006,441900127,361,12.29,52.21
441900006,441900128,547,12.32,72.3
441900006,441900129,1830,6.35,47.73
441900006,441900401,1069,17.35,57.62
441900006,441900402,3,21.01,25.75
441900006,441900403,51,14.28,47.48
441900101,440306022,1,39.67,326.57
441900101,440306024,4,33.05,59.83
441900101,440307015,1,55.01,31.12
441900101,441302106,3,36.99,49.25
441900101,441322119,1,17.45,16.53
441900101,441322121,33,3.12,17.52
441900101,441900003,4253,5.06,49.89
441900101,441900004,917,12.24,54.52
441900101,441900005,366,11.71,77.5
441900101,441900006,1140,6.45,53.55
441900101,441900101,23911,2.39,36.96
441900101,441900102,2708,4.27,48.16
441900101,441900103,882,6.72,59.17
441900101,441900104,516,11.82,62.75
441900101,441900105,40,22.78,120.89
441900101,441900106,124,17.99,109.59
441900101,441900107,37,32.17,93.02
441900101,441900108,9,41.45,96.96
441900101,441900109,49,18.36,63.18
441900101,441900110,128,26.16,80.46
441900101,441900111,318,12.62,69.78
441900101,441900112,44,38.36,69.01
441900101,441900113,91,24.53,77.76
441900101,441900114,28,32.11,190.36
441900101,441900115,1110,50.01,41.8
441900101,441900116,159,44.71,72.77
441900101,441900117,53,54.36,99.97
441900101,441900118,87,21.95,56.53
441900101,441900119,160,32.73,72.45
441900101,441900121,621,30.96,30.53
441900101,441900122,198,21.62,70.04
441900101,441900123,52,29.67,65.52
441900101,441900124,70,17.57,68.66
441900101,441900125,31,20.16,43.82
441900101,441900126,281,19.84,150.86
441900101,441900127,88,15.03,143.99
441900101,441900128,354,9.59,96.19
441900101,441900129,3899,4.31,78.2
441900101,441900401,71,20.58,87.29
441900101,441900402,16,23.25,33.62
441900101,441900403,112,12.61,85.44
441900102,440306022,1,39.29,317.68
441900102,441302006,1,55.62,153.73
441900102,441302106,1,31.29,89.22
441900102,441322002,1,23.57,51.28
441900102,441322119,58,5.53,39.81
441900102,441322121,284,2.29,24.41
441900102,441900003,1989,9.45,58.24
441900102,441900004,813,16.8,63.17
441900102,441900005,104,17,125.05
441900102,441900006,764,12.28,70.95
441900102,441900101,3740,4.67,45.97
441900102,441900102,11118,2.25,28.12
441900102,441900103,3370,3.73,35.12
441900102,441900104,1512,5.46,60
441900102,441900105,75,18.15,110.29
441900102,441900106,204,14.08,83.44
441900102,441900107,35,24.56,117.96
441900102,441900108,6,31.32,113.48
441900102,441900109,89,13.88,44.64
441900102,441900110,122,21,86.36
441900102,441900111,281,11.53,122.42
441900102,441900112,17,31.19,110.16
441900102,441900113,66,20.9,60.49
441900102,441900114,19,27.55,68.11
441900102,441900115,14,44.36,160.46
441900102,441900116,29,40.95,57.64
441900102,441900117,14,50.08,444.44
441900102,441900118,39,21.54,69.57
441900102,441900119,56,35.07,176.56
441900102,441900121,85,36.45,126.76
441900102,441900122,94,26.8,108.76
441900102,441900123,12,35.76,173.83
441900102,441900124,17,21.47,65.73
441900102,441900125,1,27.92,35.88
441900102,441900126,25,28.84,43.67
441900102,441900127,43,23.57,61.14
441900102,441900128,27,16.72,33.11
441900102,441900129,151,11.39,75.68
441900102,441900401,124,18.82,68.15
441900102,441900403,282,4.13,37.46
441900103,440306022,2,35.17,190.02
441900103,440306024,14,29.96,60.83
441900103,441302107,1,39.19,149.12
441900103,441322002,10,21.56,24.27
441900103,441322119,7,5.94,22.48
441900103,441322121,18,3.55,29.65
441900103,441900003,6625,6.89,60.1
441900103,441900004,999,14.93,54.45
441900103,441900005,235,17.62,74.63
441900103,441900006,1053,10.69,82.42
441900103,441900101,877,6.78,92.16
441900103,441900102,3336,3.87,33.57
441900103,441900103,23440,3.08,25.56
441900103,441900104,2256,5.77,66.52
441900103,441900105,223,17.07,81.32
441900103,441900106,1260,8.35,52.84
441900103,441900107,149,21.33,63.13
441900103,441900108,31,28.13,104.07
441900103,441900109,823,7.22,37.32
441900103,441900110,634,16.93,45.24
441900103,441900111,4125,5.51,48.29
441900103,441900112,73,27.63,80.99
441900103,441900113,265,16,58.09
441900103,441900114,111,22.39,79.83
441900103,441900115,48,37.34,98
441900103,441900116,110,36.09,94.32
441900103,441900117,51,47.28,139.89
441900103,441900118,230,17.39,50.69
441900103,441900119,144,31.17,67.31
441900103,441900121,135,31.98,86.42
441900103,441900122,204,25.42,71.09
441900103,441900123,24,32.32,62.53
441900103,441900124,75,22.26,54.45
441900103,441900125,30,29.3,105.13
441900103,441900126,13,31.92,39.96
441900103,441900127,23,23.67,30.38
441900103,441900128,33,18.56,66.25
441900103,441900129,243,14.04,69.26
441900103,441900401,635,11.11,47.86
441900103,441900402,10,36.24,41.62
441900103,441900403,958,4.26,46.9
441900104,440306022,4,40.18,43.38
441900104,440306024,3,37.24,127.36
441900104,440309006,1,36.11,35.87
441900104,441302107,1,28.88,28.55
441900104,441322002,9,11.5,269.4
441900104,441322119,56,4.52,53.36
441900104,441322121,11,6.57,134.26
441900104,441900003,557,15.14,138.31
441900104,441900004,195,22.6,97.63
441900104,441900005,64,24.73,178.16
441900104,441900006,240,17.39,110.47
441900104,441900101,475,13.82,99.74
441900104,441900102,723,5.17,76.77
441900104,441900103,1843,6.08,77.11
441900104,441900104,5642,4.45,60.15
441900104,441900105,945,7.17,83.83
441900104,441900106,1918,5.03,60.8
441900104,441900107,196,14.24,73.47
441900104,441900108,29,26.07,76.5
441900104,441900109,161,9.9,51.89
441900104,441900110,467,11.94,74.78
441900104,441900111,420,12.3,102.7
441900104,441900112,26,23.83,150.22
441900104,441900113,191,16.7,57.05
441900104,441900114,49,22.3,59.11
441900104,441900115,41,35.44,65.26
441900104,441900116,290,34.85,39.54
441900104,441900117,23,44.04,84.47
441900104,441900118,68,25.27,104
441900104,441900119,159,36.29,42.73
441900104,441900121,78,39.34,168.18
441900104,441900122,88,31.07,98.84
441900104,441900123,16,39.07,64.93
441900104,441900124,19,29.69,83.09
441900104,441900125,12,37.28,112.84
441900104,441900126,16,38.31,86.17
441900104,441900127,16,28.48,449.77
441900104,441900128,25,28.05,89.55
441900104,441900129,436,20.3,155.72
441900104,441900401,211,15.5,55.62
441900104,441900402,1,44.09,51
441900104,441900403,464,4.42,83.94
441900105,440306022,1,41.45,41.12
441900105,440306024,8,36.31,54.39
441900105,441302106,9,10.64,20.31
441900105,441302107,4,17.14,32.08
441900105,441322001,10,24.27,31.17
441900105,441322002,77,6.43,77.83
441900105,441322119,166,7.66,11.52
441900105,441900003,238,24.65,93.97
441900105,441900004,163,30.81,82.28
441900105,441900005,46,34.08,79.04
441900105,441900006,49,27.87,78.04
441900105,441900101,59,22.45,81.61
441900105,441900102,88,18.94,41.5
441900105,441900103,144,15.53,124.63
441900105,441900104,1024,6.58,50.02
441900105,441900105,4903,5.03,43.85
441900105,441900106,950,5.76,55.91
441900105,441900107,1614,5.87,54.87
441900105,441900108,57,14.62,139.55
441900105,441900109,77,11.88,54.86
441900105,441900110,866,8.17,42.01
441900105,441900111,231,17.7,81.95
441900105,441900112,49,17.59,112.11
441900105,441900113,83,19.72,52.9
441900105,441900114,61,17.54,74.85
441900105,441900115,46,28.12,47.84
441900105,441900116,59,27.48,67.93
441900105,441900117,32,40.17,202.76
441900105,441900118,60,29.6,48.1
441900105,441900119,34,41.31,98.9
441900105,441900121,65,43.61,127.11
441900105,441900122,48,37.33,118.32
441900105,441900123,6,48.13,291.88
441900105,441900124,15,39.37,64.56
441900105,441900126,11,49.74,59.54
441900105,441900127,3,45.47,125.08
441900105,441900128,1,40.02,187.3
441900105,441900129,214,26.36,250.72
441900105,441900401,197,17.51,64.85
441900105,441900403,32,14.07,20.36
441900106,440306022,6,35.28,90.14
441900106,440306024,6,30.18,149.71
441900106,441322002,3,12.34,24.2
441900106,441322119,7,14.79,283.09
441900106,441900003,789,18.38,83.91
441900106,441900004,355,23.98,76.98
441900106,441900005,91,27.77,84.93
441900106,441900006,167,21.07,107.74
441900106,441900101,109,19.57,123.13
441900106,441900102,117,14.16,49.21
441900106,441900103,1666,8.31,49.28
441900106,441900104,3235,5.29,53.67
441900106,441900105,1848,5.86,59.87
441900106,441900106,45779,2.53,24.07
441900106,441900107,1007,9.3,68.42
441900106,441900108,81,18.01,58.11
441900106,441900109,4337,3.71,25.76
441900106,441900110,6580,5.03,46.44
441900106,441900111,863,10.92,52.66
441900106,441900112,90,17.52,65.08
441900106,441900113,946,11.7,48.79
441900106,441900114,281,15.73,54.3
441900106,441900115,299,30.16,178.31
441900106,441900116,160,27.22,69.66
441900106,441900117,46,37.53,92.59
441900106,441900118,234,19.71,47.91
441900106,441900119,138,33.07,101.31
441900106,441900121,171,34.15,149.49
441900106,441900122,97,31.79,104.4
441900106,441900123,8,41.97,99.23
441900106,441900124,54,32.38,86.24
441900106,441900125,147,35.84,42.82
441900106,441900126,182,39.94,13.79
441900106,441900127,10,33.15,111.01
441900106,441900128,8,32.54,44.69
441900106,441900129,305,23.19,134.33
441900106,441900401,751,12.35,50.47
441900106,441900402,23,43.03,15.37
441900106,441900403,1712,3.8,53.79
441900107,440306022,3,42.98,235.02
441900107,440306024,6,32.9,43.74
441900107,440307003,10,38.61,57.76
441900107,440309006,2,28.79,109.76
441900107,441302008,2,12.97,10.97
441900107,441302106,422,5.4,66.75
441900107,441302107,8,3.74,68.81
441900107,441322002,20,3.82,65.33
441900107,441900003,230,30.77,77.84
441900107,441900004,80,35.59,141.19
441900107,441900005,28,38.36,97.38
441900107,441900006,62,32.75,81.86
441900107,441900101,86,30.44,69.26
441900107,441900102,25,25.45,165.53
441900107,441900103,154,20.08,153.89
441900107,441900104,340,13.66,61.76
441900107,441900105,2225,5.94,53.81
441900107,441900106,773,9.14,50.71
441900107,441900107,34697,2.86,29.02
441900107,441900108,1489,6.44,53.22
441900107,441900109,327,13.58,77.92
441900107,441900110,4820,5.57,45.29
441900107,441900111,251,22.13,71.97
441900107,441900112,416,10.78,60.63
441900107,441900113,193,17.57,74.91
441900107,441900114,189,14.89,84.08
441900107,441900115,116,23.39,75.26
441900107,441900116,217,23.4,83.93
441900107,441900117,79,32,209.68
441900107,441900118,100,27.55,86.93
441900107,441900119,79,39.84,110.6
441900107,441900121,65,45.87,136.02
441900107,441900122,152,42.26,125.21
441900107,441900123,10,51.02,104.15
441900107,441900124,18,44.69,80.68
441900107,441900125,2,53.16,508.05
441900107,441900126,9,52.11,118.8
441900107,441900127,2,45.25,408.73
441900107,441900128,8,40.59,102.7
441900107,441900129,44,34.31,237.52
441900107,441900401,127,21.02,56.77
441900107,441900402,10,54.12,24.58
441900107,441900403,57,17.92,26.14
441900108,440306022,2,40.12,103.4
441900108,440306024,12,40.98,56.78
441900108,441302007,1,14.57,16.37
441900108,441302008,19,7.29,7.93
441900108,441302106,36,7.02,31.59
441900108,441302107,169,6.38,54.75
441900108,441303103,1,18.89,26.07
441900108,441303104,26,6.21,36.58
441900108,441322002,2,10.6,20.8
441900108,441322108,1,48.8,43.75
441900108,441322119,1,25.99,34.5
441900108,441900003,81,37.91,141.36
441900108,441900004,48,42.69,70.41
441900108,441900005,21,46.31,75.13
441900108,441900006,40,39.09,97.11
441900108,441900101,15,38.73,84.84
441900108,441900102,8,32.28,133.79
441900108,441900103,13,24.53,92.18
441900108,441900104,40,22.75,100.57
441900108,441900105,112,15.23,60.46
441900108,441900106,57,17.98,51.51
441900108,441900107,1632,6.75,62.57
441900108,441900108,7356,5.05,43.29
441900108,441900109,34,19.33,163.59
441900108,441900110,1150,8.73,46.47
441900108,441900111,60,29.97,114.54
441900108,441900112,1301,7.81,73.81
441900108,441900113,242,20.89,140.11
441900108,441900114,930,17.31,124.68
441900108,441900115,250,11.92,59.41
441900108,441900116,226,18.95,72.65
441900108,441900117,47,26.6,85.87
441900108,441900118,1703,38.14,63.32
441900108,441900119,65,41.56,92.87
441900108,441900121,50,49.75,155.83
441900108,441900122,38,49.41,160.87
441900108,441900123,8,52.73,68.17
441900108,441900124,3,49.66,53.27
441900108,441900125,1,57.17,48.88
441900108,441900126,9,59.27,148.27
441900108,441900127,8,50.71,99.2
441900108,441900128,8,53.87,309.06
441900108,441900129,6,44.4,199.3
441900108,441900401,41,26.66,57.52
441900108,441900403,5,28.42,19.78
441900109,440306024,12,26.08,34.06
441900109,441302106,3,19.86,12.93
441900109,441303103,6,33.81,37.07
441900109,441322002,5,16.85,34.48
441900109,441900003,554,15.53,45.43
441900109,441900004,308,20.3,88.73
441900109,441900005,160,25.32,90.99
441900109,441900006,148,18.11,100.88
441900109,441900101,129,18.49,98.84
441900109,441900102,91,13.22,50.72
441900109,441900103,704,7.99,57.74
441900109,441900104,371,9.44,83.23
441900109,441900105,234,12.13,46.28
441900109,441900106,5431,3.42,27.26
441900109,441900107,281,13.71,107.61
441900109,441900108,92,17.84,131.99
441900109,441900109,25973,2.16,22.64
441900109,441900110,6860,5.25,37.46
441900109,441900111,2807,5.56,44.53
441900109,441900112,68,18.65,57.55
441900109,441900113,2963,5.26,27.51
441900109,441900114,186,12.37,44.2
441900109,441900115,38,28.72,98.1
441900109,441900116,124,26.88,73.55
441900109,441900117,37,37.46,141.71
441900109,441900118,199,15.64,77.63
441900109,441900119,162,27.22,62.17
441900109,441900121,213,31.84,99
441900109,441900122,612,25.94,32.12
441900109,441900123,15,34.37,312.52
441900109,441900124,112,25.85,186.31
441900109,441900125,6,32,34.3
441900109,441900126,42,37.33,119.46
441900109,441900127,17,29.45,106.64
441900109,441900128,183,29.45,105.13
441900109,441900129,76,23.86,73.51
441900109,441900401,3294,6.32,26.97
441900109,441900402,1,37.13,47.3
441900109,441900403,1161,3.74,52.26
441900110,440306022,19,35.79,348.18
441900110,440306024,24,27.61,77.59
441900110,440307003,2,34.09,44.12
441900110,440307015,2,31.63,56.43
441900110,440307017,1,36.72,44.2
441900110,441302106,27,11.87,18.02
441900110,441302107,5,20.55,29.98
441900110,441303103,1,23.15,36.47
441900110,441322002,15,13.91,58.46
441900110,441900003,882,23.07,59.46
441900110,441900004,627,28.01,83.09
441900110,441900005,190,31.5,84.05
441900110,441900006,397,25.89,75.35
441900110,441900101,177,26.51,101.67
441900110,441900102,188,20.5,78.37
441900110,441900103,685,16.46,53.88
441900110,441900104,765,13.74,77.49
441900110,441900105,1511,8.5,98.55
441900110,441900106,6878,5.32,46.49
441900110,441900107,6363,5.39,39.47
441900110,441900108,2023,9.98,69.64
441900110,441900109,5066,5.6,41.26
441900110,441900110,122335,2.86,27.33
441900110,441900111,1372,14.35,70.09
441900110,441900112,2142,9.12,37.19
441900110,441900113,9514,6.36,35.13
441900110,441900114,6851,5.21,41.45
441900110,441900115,478,21.29,73.85
441900110,441900116,988,19.47,64.67
441900110,441900117,247,29.16,78.82
441900110,441900118,587,19.81,56.87
441900110,441900119,505,30.31,108.09
441900110,441900121,371,36.64,96.04
441900110,441900122,277,32.48,123.15
441900110,441900123,88,42.17,92.37
441900110,441900124,93,35.76,212.81
441900110,441900125,23,41.92,100.06
441900110,441900126,64,45.39,95.23
441900110,441900127,29,39.63,148.99
441900110,441900128,46,37.29,105.13
441900110,441900129,392,31.45,43.13
441900110,441900401,2677,11.32,37.02
441900110,441900402,659,45.76,33.46
441900110,441900403,228,11.59,67.15
441900111,440306022,9,27.89,47.76
441900111,440306024,44,22.01,77.84
441900111,440307003,1,42.54,96.9
441900111,440309006,13,27.34,231.96
441900111,441322121,2,14.07,197.21
441900111,441900003,15663,4.77,42.99
441900111,441900004,3628,10.25,68.46
441900111,441900005,724,13.98,76.01
441900111,441900006,3005,7.54,52.62
441900111,441900101,658,11.43,81.72
441900111,441900102,254,11.14,112.3
441900111,441900103,3097,5.67,50.65
441900111,441900104,553,12.5,83.91
441900111,441900105,260,18.26,82.02
441900111,441900106,868,11,59.53
441900111,441900107,242,23.48,107.42
441900111,441900108,77,29.83,97.37
441900111,441900109,2198,4.59,41.03
441900111,441900110,1212,13.83,58.44
441900111,441900111,51803,2.75,39.66
441900111,441900112,157,26.57,127.84
441900111,441900113,3472,10,39.35
441900111,441900114,374,19.25,82.32
441900111,441900115,1030,35.22,50.96
441900111,441900116,435,32.99,81.46
441900111,441900117,135,42.43,88.87
441900111,441900118,2012,8.49,51.96
441900111,441900119,551,24.37,81.64
441900111,441900121,387,25.46,115.07
441900111,441900122,1182,18.88,69.99
441900111,441900123,65,27.94,85.96
441900111,441900124,434,19.06,126.12
441900111,441900125,39,24.16,55.77
441900111,441900126,61,27.85,72.82
441900111,441900127,137,19.2,96.93
441900111,441900128,167,19.06,89.76
441900111,441900129,417,14.13,61.38
441900111,441900401,20379,3.43,21.84
441900111,441900402,11,29.09,203.1
441900111,441900403,649,6.07,77.51
441900112,440306022,2,32.58,17.05
441900112,440306024,2,31.09,97.19
441900112,440307015,3,24.59,33.85
441900112,440309006,12,15.43,95.62
441900112,441302106,1,13.45,51.25
441900112,441302107,19,13.51,33.98
441900112,441900003,352,32.89,92.46
441900112,441900004,271,34.35,191.2
441900112,441900005,55,41.72,83.47
441900112,441900006,81,35.38,141.07
441900112,441900101,34,37.42,54.38
441900112,441900102,37,30.48,51.82
441900112,441900103,84,25.78,84.8
441900112,441900104,102,24.15,68.57
441900112,441900105,185,17.19,98.48
441900112,441900106,172,17.25,53.65
441900112,441900107,751,11.23,69.18
441900112,441900108,3223,8.51,62.89
441900112,441900109,111,17.47,105.96
441900112,441900110,3329,8.69,41.07
441900112,441900111,211,24.18,97.97
441900112,441900112,44573,2.96,25.89
441900112,441900113,743,14.35,67.85
441900112,441900114,3605,6.71,41.39
441900112,441900115,3154,9.65,43.51
441900112,441900116,5081,9.26,47.45
441900112,441900117,444,19.43,76.13
441900112,441900118,258,28.11,80.78
441900112,441900119,176,32.51,85.22
441900112,441900121,175,40.92,120.67
441900112,441900122,90,37.4,131.72
441900112,441900123,13,47.88,116.23
441900112,441900124,13,45.99,111.38
441900112,441900125,2,51.13,55.95
441900112,441900126,5,53.76,153.76
441900112,441900127,3,50.06,170.16
441900112,441900128,10,47.28,91.99
441900112,441900129,24,39.41,38.14
441900112,441900401,375,19.18,63.26
441900112,441900403,7,23.35,42.95
441900113,440306022,10,21.66,69.23
441900113,440306024,58,13.06,41.32
441900113,440307003,1,42.17,107.35
441900113,440307015,158,34.91,12.34
441900113,440309006,5,20.05,37.91
441900113,441302107,2,29.23,377.56
441900113,441322002,2,33.05,40.23
441900113,441900003,1167,17.92,80.71
441900113,441900004,614,21.18,88.53
441900113,441900005,182,25.93,73.96
441900113,441900006,275,19.66,82.27
441900113,441900101,135,23.33,92.07
441900113,441900102,64,19.9,111.24
441900113,441900103,375,15.04,70.01
441900113,441900104,429,16.94,66.25
441900113,441900105,167,18.16,48.99
441900113,441900106,919,11.27,41.59
441900113,441900107,256,16.92,95.51
441900113,441900108,202,19.86,144.6
441900113,441900109,3533,4.95,33.5
441900113,441900110,10262,6.48,38.57
441900113,441900111,3100,8.24,41.88
441900113,441900112,475,13.27,95.86
441900113,441900113,78762,2.85,21.58
441900113,441900114,6754,4.03,22.76
441900113,441900115,213,24.51,70.41
441900113,441900116,502,19.65,75.9
441900113,441900117,166,30.54,63.43
441900113,441900118,3533,9.31,44.5
441900113,441900119,772,19.21,52.5
441900113,441900121,356,24.96,67.9
441900113,441900122,819,18.86,152.46
441900113,441900123,37,32.47,131.73
441900113,441900124,178,26.74,106.65
441900113,441900125,7,34.03,134.26
441900113,441900126,42,38.86,92.59
441900113,441900127,58,31.63,128.04
441900113,441900128,27,33.8,160.69
441900113,441900129,131,26.94,67.7
441900113,441900401,25568,3.93,16.67
441900113,441900403,143,9.56,79.75
441900114,440303008,2,33.98,68.24
441900114,440304004,1,31.51,31.15
441900114,440304007,2,28.71,16.15
